Plot,Loc,Entry,Trial,Rep,SubBlock,Range,Booting,Heading,Maturity,Height,GrainYield,TGW,SpikeLength,LeafLength,LeafWidth,GroundCover,NDVI_B,NDVI_H,NDVI_M
923,BMZLDH_2017,8009,8,2,5,93,85,110,156,115.8,7.486,39.7,9.8,31.17,2,85,0.81,0.8,0.41
924,BMZLDH_2017,8043,8,2,5,93,96,123,167,115,7.66,39.8,10.8,27.17,2.4,90,0.8,0.81,0.55
925,BMZLDH_2017,8049,8,2,5,93,72,92,155,101,6.506,40.1,10.3,35.17,2,80,0.79,0.79,0.44
926,BMZLDH_2017,8060,8,2,6,93,86,111,156,121.8,7.415,41,9.8,23,2.07,85,0.76,0.76,0.36
927,BMZLDH_2017,8026,8,2,6,93,87,112,157,118.5,7.959,41.6,11.2,25.83,2.2,80,0.76,0.79,0.36
928,BMZLDH_2017,8015,8,2,6,93,86,113,157,122.5,7.104,42.2,10.2,27.73,2.03,85,0.79,0.8,0.4
929,BMZLDH_2017,8014,8,2,6,93,85,111,157,114.8,7.186,39.6,10.5,29.17,2.23,90,0.82,0.8,0.34
930,BMZLDH_2017,8040,8,2,6,93,82,110,157,125.3,7.272,39.8,12.2,25.83,2.13,85,0.79,0.8,0.41
931,BMZLDH_2017,8010,8,2,7,94,82,107,154,123.2,7.819,46.4,11.8,36.43,2.3,85,0.82,0.8,0.33
932,BMZLDH_2017,8028,8,2,7,94,91,116,160,114.3,8.654,42.4,10.8,30.77,2.03,80,0.82,0.81,0.48
933,BMZLDH_2017,8013,8,2,7,94,85,109,156,112.5,8.133,37.3,10.5,27,2.33,85,0.81,0.8,0.38
934,BMZLDH_2017,8021,8,2,7,94,92,111,153,114.2,7.85,45.6,10,25.9,1.9,90,0.8,0.79,0.35
935,BMZLDH_2017,8046,8,2,7,94,92,117,157,130.7,7.681,39.9,13,29.77,2,85,0.8,0.8,0.39
936,BMZLDH_2017,8005,8,2,8,94,82,108,156,121.8,7.265,40.8,10.2,30.93,1.97,90,0.79,0.78,0.39
937,BMZLDH_2017,8034,8,2,8,94,85,107,157,114.7,7.666,40.3,11.2,25.5,1.93,85,0.82,0.81,0.39
938,BMZLDH_2017,8002,8,2,8,94,94,122,163,113.3,7.786,40.2,10.3,21.17,1.93,80,0.79,0.8,0.45
939,BMZLDH_2017,8059,8,2,8,94,92,114,160,113,8.457,40.1,10.7,28,1.87,85,0.82,0.8,0.4
940,BMZLDH_2017,8031,8,2,8,94,87,113,157,118.2,8.295,40.7,10.8,25.43,1.7,85,0.82,0.8,0.41
941,BMZLDH_2017,8041,8,2,9,95,82,106,156,123.3,5.825,36.8,11.3,26.83,2.07,85,0.81,0.8,0.39
942,BMZLDH_2017,8003,8,2,9,95,84,109,155,112.8,6.642,41.2,11.2,27.67,2.03,85,0.77,0.75,0.35
943,BMZLDH_2017,8001,8,2,9,95,91,117,157,122.7,6.567,37.5,11.3,29.83,2,80,0.8,0.79,0.43
944,BMZLDH_2017,8048,8,2,9,95,91,117,161,132.5,7.236,33.6,13,26.93,2.03,85,0.81,0.78,0.38
945,BMZLDH_2017,8033,8,2,9,95,91,112,157,115.3,6.886,40.8,11.5,23.5,1.9,80,0.8,0.8,0.55
946,BMZLDH_2017,8045,8,2,10,95,92,112,157,125.3,7.688,43.8,10.7,23.17,1.9,80,0.76,0.78,0.41
947,BMZLDH_2017,8058,8,2,10,95,83,101,156,110.8,7.468,40.1,10.2,27,1.93,80,0.79,0.79,0.39
948,BMZLDH_2017,8053,8,2,10,95,95,124,169,114,7.226,36.1,9,21.83,1.83,85,0.79,0.81,0.56
949,BMZLDH_2017,8018,8,2,10,95,82,105,152,113.3,7.905,40.9,9.7,26.27,2.07,80,0.81,0.8,0.41
950,BMZLDH_2017,8050,8,2,10,95,90,115,156,117.3,6.871,38.8,9.5,23.53,2.03,80,0.78,0.78,0.41
951,BMZLDH_2017,8017,8,2,11,96,91,113,156,107.2,7.103,35.7,9.2,24.57,1.73,85,0.82,0.81,0.38
952,BMZLDH_2017,8037,8,2,11,96,85,117,157,119.2,7.252,39.2,12,27.03,2.1,80,0.79,0.8,0.44
953,BMZLDH_2017,8006,8,2,11,96,91,117,157,119.5,7.827,41.8,10.2,28.97,2.13,90,0.82,0.81,0.44
954,BMZLDH_2017,8047,8,2,11,96,91,117,159,131.2,7.761,34.9,12.8,29.1,2,90,0.77,0.77,0.37
955,BMZLDH_2017,8054,8,2,11,96,94,111,157,107.5,6.975,41.6,9.2,23.83,1.53,85,0.8,0.79,0.36
956,BMZLDH_2017,8019,8,2,12,96,85,112,156,116.7,7.724,43.4,11.2,32.17,2.17,85,0.82,0.8,0.42
957,BMZLDH_2017,8020,8,2,12,96,85,107,156,113.7,7.933,44.7,11.3,27.27,2,80,0.79,0.8,0.4
958,BMZLDH_2017,8036,8,2,12,96,84,109,156,114.3,7.611,42.9,11,25.23,2.03,85,0.77,0.78,0.39
959,BMZLDH_2017,8027,8,2,12,96,84,98,152,110.7,7.631,44,11.2,26,1.73,85,0.79,0.79,0.37
960,BMZLDH_2017,8051,8,2,12,96,85,107,156,124,6.902,39.5,11.3,27.33,2,85,0.77,0.78,0.38
961,BMZLDH_2017,9001,9,1,1,97,85,109,154,124.5,7.389,42.7,10,23.4,2.03,85,0.79,0.78,0.36
962,BMZLDH_2017,9002,9,1,1,97,98,120,157,117.3,7.05,39.2,10.3,20,1.97,75,0.8,0.79,0.41
963,BMZLDH_2017,9003,9,1,1,97,85,107,155,117.2,7.016,38.9,10.2,25.6,2.13,80,0.77,0.76,0.38
964,BMZLDH_2017,9004,9,1,1,97,86,109,154,116.2,6.372,43.7,11.8,22.83,1.8,80,0.78,0.77,0.3
965,BMZLDH_2017,9005,9,1,1,97,87,110,156,115.7,6.957,43,10.3,23.03,1.83,80,0.8,0.78,0.29
966,BMZLDH_2017,9006,9,1,2,97,93,114,156,111.8,5.928,35.8,11.8,22.17,1.87,75,0.77,0.78,0.31
967,BMZLDH_2017,9007,9,1,2,97,91,112,156,115.5,6.539,42.9,10.5,24.83,1.97,80,0.78,0.77,0.34
968,BMZLDH_2017,9008,9,1,2,97,80,101,152,117.5,5.569,42.5,11.2,23.33,1.87,80,0.8,0.78,0.29
969,BMZLDH_2017,9009,9,1,2,97,80,100,152,116.2,6.656,42.2,10.8,24,1.9,80,0.74,0.75,0.31
970,BMZLDH_2017,9010,9,1,2,97,91,112,156,118.2,7.362,41,9.7,22.17,1.87,75,0.78,0.77,0.42
971,BMZLDH_2017,9011,9,1,3,98,85,111,156,119.5,7.662,36.6,11.8,24.53,2,80,0.8,0.78,0.46
972,BMZLDH_2017,9012,9,1,3,98,86,112,156,127,6.858,38.9,11.2,27.17,2.03,85,0.77,0.77,0.38
973,BMZLDH_2017,9013,9,1,3,98,82,106,152,126.8,6.524,41,9.8,25.5,1.97,85,0.75,0.75,0.29
974,BMZLDH_2017,9014,9,1,3,98,94,113,156,123.7,6.275,43,10.2,23.27,1.97,85,0.77,0.75,0.37
975,BMZLDH_2017,9015,9,1,3,98,86,111,156,120,6.352,43.4,11,22.83,2.33,85,0.74,0.75,0.39
976,BMZLDH_2017,9016,9,1,4,98,87,112,156,123.5,7.244,42.5,10.5,23.83,2.13,80,0.74,0.77,0.4
977,BMZLDH_2017,9017,9,1,4,98,94,112,156,112.2,6.107,33.7,8.7,22.53,1.77,85,0.81,0.78,0.34
978,BMZLDH_2017,9018,9,1,4,98,86,113,158,122,7.709,38.1,11,25.9,2.2,85,0.82,0.82,0.52
979,BMZLDH_2017,9019,9,1,4,98,87,112,156,126.2,7.778,45.4,11.3,27.1,2.33,85,0.79,0.79,0.39
980,BMZLDH_2017,9020,9,1,4,98,88,116,156,130.8,6.704,36,10.8,27.07,2.07,85,0.83,0.81,0.48
981,BMZLDH_2017,9021,9,1,5,99,86,111,156,132.3,7.329,41.2,12.3,23.2,1.93,80,0.79,0.78,0.35
982,BMZLDH_2017,9022,9,1,5,99,87,111,156,117.7,7.146,45.1,10.7,24.43,2.07,85,0.78,0.79,0.4
983,BMZLDH_2017,9023,9,1,5,99,87,113,153,123.2,6.663,39.2,11.5,24.43,1.97,75,0.76,0.76,0.35
984,BMZLDH_2017,9024,9,1,5,99,88,113,157,122.8,6.942,37.7,11.5,25.6,1.93,80,0.76,0.78,0.39
985,BMZLDH_2017,9025,9,1,5,99,88,109,157,115.5,6.607,36.8,10.8,21.77,1.83,80,0.74,0.74,0.32
986,BMZLDH_2017,9026,9,1,6,99,86,112,157,117.5,6.595,43.7,11.2,24.17,2.1,80,0.75,0.77,0.38
987,BMZLDH_2017,9027,9,1,6,99,92,116,157,111.5,6.305,34.4,10.5,22.57,1.8,80,0.76,0.77,0.3
988,BMZLDH_2017,9028,9,1,6,99,83,107,155,113.8,6.518,37.8,11.2,24,1.97,80,0.75,0.77,0.4
989,BMZLDH_2017,9029,9,1,6,99,86,111,158,122,8.587,41.4,11,25.6,2.23,85,0.8,0.8,0.53
990,BMZLDH_2017,9030,9,1,6,99,84,109,160,117.3,8.061,41.5,10.3,29,2.3,90,0.78,0.8,0.5
991,BMZLDH_2017,9031,9,1,7,100,97,113,159,112.3,6.9,40.1,9.3,22.33,2,85,0.76,0.76,0.48
992,BMZLDH_2017,9032,9,1,7,100,82,108,159,105.7,7.889,40.5,10.3,23.5,2.07,85,0.75,0.78,0.4
993,BMZLDH_2017,9033,9,1,7,100,84,109,157,115.7,7.736,38.9,12,22.8,1.9,85,0.79,0.78,0.37
994,BMZLDH_2017,9034,9,1,7,100,84,110,157,109.5,7.382,41.8,9.8,22.33,2,85,0.78,0.78,0.43
995,BMZLDH_2017,9035,9,1,7,100,84,110,156,111,6.971,43.4,10.7,22.6,2.07,85,0.77,0.76,0.34
996,BMZLDH_2017,9036,9,1,8,100,84,111,156,129.2,7.68,43.5,11.8,24.77,2.13,90,0.8,0.8,0.42
997,BMZLDH_2017,9037,9,1,8,100,88,114,157,122.3,7.391,39.7,10.7,23.7,2.03,85,0.78,0.78,0.38
998,BMZLDH_2017,9038,9,1,8,100,85,110,158,114.3,7.423,39.7,10.3,25.17,2.13,85,0.77,0.78,0.39
999,BMZLDH_2017,9039,9,1,8,100,92,114,156,113.7,7.211,45.9,11,22.3,2.03,80,0.8,0.8,0.44
1000,BMZLDH_2017,9040,9,1,8,100,83,111,160,119.3,7.912,36.9,10.7,24.27,2,85,0.8,0.79,0.4
1001,BMZLDH_2017,9041,9,1,9,101,98,118,161,117,6.914,36.5,9.8,24.27,2.03,85,0.79,0.76,0.43
1002,BMZLDH_2017,9042,9,1,9,101,84,107,156,125.5,8.116,45.7,11.8,24.2,2.1,85,0.78,0.77,0.35
1003,BMZLDH_2017,9043,9,1,9,101,87,114,157,122.8,6.987,42.9,12.2,27.33,2.17,85,0.8,0.8,0.41
1004,BMZLDH_2017,9044,9,1,9,101,86,107,150,117.5,7.258,41.8,12.3,24.5,1.9,85,0.76,0.77,0.36
1005,BMZLDH_2017,9045,9,1,9,101,86,105,151,105.5,7.018,38.5,10.7,25.5,1.9,85,0.77,0.77,0.35
1006,BMZLDH_2017,9046,9,1,10,101,87,106,152,109.5,6.602,39.9,10.7,21.83,1.8,85,0.78,0.78,0.36
1007,BMZLDH_2017,9047,9,1,10,101,87,106,152,106,6.167,37.2,10,24.77,1.77,80,0.74,0.74,0.35
1008,BMZLDH_2017,9048,9,1,10,101,86,111,155,113.2,6.637,36.1,10.8,25.37,1.8,85,0.75,0.75,0.39
1009,BMZLDH_2017,9049,9,1,10,101,87,114,156,114.5,6.391,35.7,11.2,27.3,1.83,85,0.77,0.77,0.4
1010,BMZLDH_2017,9050,9,1,10,101,82,105,153,120.8,6.893,42.1,10.5,27.77,2.13,90,0.77,0.76,0.32
1011,BMZLDH_2017,9051,9,1,11,102,85,111,156,120.2,7.445,44.1,9.2,30.67,2.37,90,0.77,0.78,0.35
1012,BMZLDH_2017,9052,9,1,11,102,86,113,157,127.3,6.617,39.9,10.7,31.9,2.03,85,0.74,0.76,0.4
1013,BMZLDH_2017,9053,9,1,11,102,80,98,152,115.8,7.498,38.9,12.2,26.17,2.1,85,0.76,0.76,0.34
1014,BMZLDH_2017,9054,9,1,11,102,95,113,157,105.3,6.429,40.6,9,23.93,1.6,80,0.79,0.79,0.38
1015,BMZLDH_2017,9055,9,1,11,102,82,106,156,118.7,7.353,38.8,12.3,26.33,2.1,90,0.72,0.73,0.35
1016,BMZLDH_2017,9056,9,1,12,102,93,115,159,115.5,7.354,39.8,9.8,28.7,2,85,0.77,0.77,0.39
1017,BMZLDH_2017,9057,9,1,12,102,84,107,155,119.2,7.431,42.5,11.8,25.9,2,80,0.79,0.78,0.33
1018,BMZLDH_2017,9058,9,1,12,102,86,121,162,122.7,7.795,38.1,10.8,30.33,2.13,85,0.82,0.81,0.48
1019,BMZLDH_2017,9059,9,1,12,102,95,112,161,112.7,7.471,39.9,10.7,25.27,2.03,80,0.79,0.79,0.45
1020,BMZLDH_2017,9060,9,1,12,102,95,124,166,114.8,7.213,33.6,10.5,25.33,2.2,85,0.81,0.8,0.44
1021,BMZLDH_2017,9039,9,2,1,103,95,114,157,110.7,8.811,41.9,11,23.7,2.1,85,0.81,0.82,0.52
1022,BMZLDH_2017,9024,9,2,1,103,92,114,156,123,7.461,39.3,10.7,24.33,1.93,85,0.77,0.77,0.42
1023,BMZLDH_2017,9008,9,2,1,103,83,101,154,121.3,7.839,44,10.7,23.33,1.83,85,0.79,0.78,0.41
1024,BMZLDH_2017,9038,9,2,1,103,85,111,157,114.8,7.2,40.4,12,23.5,2,85,0.78,0.79,0.41
1025,BMZLDH_2017,9044,9,2,1,103,87,106,150,120,8.06,42.3,10.7,24.5,1.77,85,0.76,0.77,0.33
1026,BMZLDH_2017,9032,9,2,2,103,82,107,157,108.8,7.306,44,11.2,22.5,2.1,85,0.76,0.78,0.45
1027,BMZLDH_2017,9004,9,2,2,103,86,112,156,120.3,6.856,44.2,11.3,25.17,2,90,0.8,0.78,0.4
1028,BMZLDH_2017,9022,9,2,2,103,87,116,156,119.7,7.617,43.5,12,22.8,2.13,85,0.79,0.79,0.39
1029,BMZLDH_2017,9057,9,2,2,103,82,112,154,119.3,7.465,43.9,10.3,25.33,2,80,0.76,0.76,0.27
1030,BMZLDH_2017,9012,9,2,2,103,86,113,156,119.8,7.322,38.2,9.5,25,1.97,85,0.77,0.78,0.45
1031,BMZLDH_2017,9023,9,2,3,104,86,114,156,116.2,7.034,38.3,10.5,24.33,2,85,0.78,0.78,0.34
1032,BMZLDH_2017,9025,9,2,3,104,86,110,156,113.3,6.505,39.1,10.7,26,2,85,0.77,0.77,0.34
1033,BMZLDH_2017,9011,9,2,3,104,83,111,157,117.3,7.732,37,12.2,24.37,1.87,85,0.8,0.79,0.37
1034,BMZLDH_2017,9056,9,2,3,104,94,114,161,118,6.956,38.9,11,27.6,1.93,85,0.81,0.79,0.5
1035,BMZLDH_2017,9042,9,2,3,104,82,106,155,120.3,7.589,44.8,11.7,26.67,2,85,0.77,0.76,0.34
1036,BMZLDH_2017,9016,9,2,4,104,87,116,157,121.3,6.941,40.9,10.3,24.83,2.2,80,0.77,0.78,0.39
1037,BMZLDH_2017,9007,9,2,4,104,91,112,157,115,6.756,44.4,10,24.63,1.83,80,0.8,0.79,0.42
1038,BMZLDH_2017,9035,9,2,4,104,82,112,160,108.8,8.162,42.1,11.3,29,2.37,85,0.82,0.82,0.5
1039,BMZLDH_2017,9052,9,2,4,104,96,118,156,121,6.204,39,10.7,31.27,1.97,80,0.77,0.77,0.44
1040,BMZLDH_2017,9029,9,2,4,104,84,111,156,118.5,8.437,42.9,11.2,27.17,2,80,0.82,0.8,0.43
1041,BMZLDH_2017,9030,9,2,5,105,85,111,156,116.3,8.25,42.1,10.8,24.77,1.9,90,0.8,0.81,0.46
1042,BMZLDH_2017,9055,9,2,5,105,85,109,157,121,7.407,38,13,33.1,2.03,85,0.79,0.78,0.46
1043,BMZLDH_2017,9009,9,2,5,105,83,105,156,122.2,8.034,41.3,11.8,26.37,2,80,0.81,0.79,0.47
1044,BMZLDH_2017,9043,9,2,5,105,87,112,157,116.3,6.718,41.6,10.7,27.77,2.03,85,0.79,0.79,0.44
1045,BMZLDH_2017,9049,9,2,5,105,95,117,160,107.3,6.782,33.1,11.7,29.17,1.97,80,0.77,0.77,0.43
1046,BMZLDH_2017,9060,9,2,6,105,94,124,165,110.7,6.343,34.8,10.3,22.77,2.07,85,0.81,0.8,0.49
1047,BMZLDH_2017,9026,9,2,6,105,86,116,157,130.5,7.886,47.2,13.5,26.37,2.17,80,0.76,0.79,0.44
1048,BMZLDH_2017,9015,9,2,6,105,84,111,156,118,8.093,47.6,10.7,25.97,2.47,85,0.75,0.78,0.44
1049,BMZLDH_2017,9014,9,2,6,105,94,116,156,120.3,7.044,44.9,11.7,22,2.07,90,0.78,0.77,0.37
1050,BMZLDH_2017,9040,9,2,6,105,84,111,161,122.2,7.263,38.2,9.3,24.93,2,85,0.78,0.78,0.45
1051,BMZLDH_2017,9010,9,2,7,106,88,113,156,124.7,7.129,42.1,9.7,23.93,1.9,85,0.81,0.79,0.41
1052,BMZLDH_2017,9028,9,2,7,106,82,107,156,119.7,6.969,39,10.7,24.83,1.93,85,0.8,0.81,0.46
1053,BMZLDH_2017,9013,9,2,7,106,81,107,156,128.5,6.914,40.2,11.2,30.33,2.1,85,0.78,0.79,0.3
1054,BMZLDH_2017,9021,9,2,7,106,85,113,156,126.3,7.157,41.6,10.3,23.5,2,80,0.8,0.79,0.38
1055,BMZLDH_2017,9046,9,2,7,106,87,109,154,109.3,7.23,39.2,10.3,26.17,1.77,85,0.81,0.79,0.36
1056,BMZLDH_2017,9005,9,2,8,106,87,113,156,124,6.985,43.1,11,27.17,1.9,90,0.82,0.8,0.33
1057,BMZLDH_2017,9034,9,2,8,106,85,110,160,113,7.771,43.1,9.8,23.6,2.03,85,0.79,0.79,0.44
1058,BMZLDH_2017,9002,9,2,8,106,93,122,162,121.2,7.917,38.2,10.8,22.53,2,80,0.82,0.82,0.53
1059,BMZLDH_2017,9059,9,2,8,106,95,114,162,120,7.274,36.6,12.3,26.27,2.13,85,0.82,0.81,0.49
1060,BMZLDH_2017,9031,9,2,8,106,95,116,162,114.3,8.789,38.6,11,23.6,2.2,85,0.84,0.82,0.56
1061,BMZLDH_2017,9041,9,2,9,107,98,121,161,112.2,6.859,34.6,10.5,24.6,2.03,80,0.8,0.78,0.41
1062,BMZLDH_2017,9003,9,2,9,107,85,110,155,129,6.85,43.5,11.3,26.27,2.27,80,0.8,0.78,0.43
1063,BMZLDH_2017,9001,9,2,9,107,87,110,156,121.7,7.302,43.7,9.7,25.03,2.23,85,0.81,0.81,0.45
1064,BMZLDH_2017,9048,9,2,9,107,90,114,156,113.8,6.28,36,10.5,25.67,1.87,85,0.75,0.76,0.32
1065,BMZLDH_2017,9033,9,2,9,107,90,112,156,113.5,7.045,41,12.2,21.63,1.8,80,0.77,0.76,0.33
1066,BMZLDH_2017,9045,9,2,10,107,90,104,150,108.8,7.007,38.5,9.5,23.37,1.7,80,0.78,0.77,0.33
1067,BMZLDH_2017,9058,9,2,10,107,93,118,157,122.7,6.707,39.4,9.8,29.2,2.13,90,0.8,0.78,0.4
1068,BMZLDH_2017,9053,9,2,10,107,83,99,151,119.3,6.968,46.1,12.2,28.77,2.03,85,0.76,0.77,0.33
1069,BMZLDH_2017,9018,9,2,10,107,86,114,156,119.5,7.438,43.4,11.3,26.93,2.27,85,0.8,0.78,0.39
1070,BMZLDH_2017,9050,9,2,10,107,83,106,154,126.8,7.114,42.2,10.8,28.43,2.03,90,0.8,0.78,0.33
1071,BMZLDH_2017,9017,9,2,11,108,93,112,157,102.5,6.735,39.8,8.8,23.43,1.77,90,0.8,0.79,0.35
1072,BMZLDH_2017,9037,9,2,11,108,86,113,157,113.2,7.898,40,11.2,24.23,2.2,90,0.8,0.8,0.39
1073,BMZLDH_2017,9006,9,2,11,108,91,116,156,111.2,7.498,38.4,10,23.07,1.83,85,0.78,0.77,0.34
1074,BMZLDH_2017,9047,9,2,11,108,86,104,152,101.3,6.687,39,9.2,27.67,1.8,90,0.78,0.77,0.31
1075,BMZLDH_2017,9054,9,2,11,108,95,114,156,107.5,6.714,40.5,8.8,23.77,1.5,90,0.77,0.77,0.31
1076,BMZLDH_2017,9019,9,2,12,108,85,112,157,125.3,7.581,47.4,11.3,26.33,2.33,90,0.81,0.81,0.4
1077,BMZLDH_2017,9020,9,2,12,108,92,117,157,129.5,6.731,35.9,8.5,21.17,1.8,90,0.81,0.79,0.44
1078,BMZLDH_2017,9036,9,2,12,108,84,111,160,127,8.029,45.5,9.7,26.93,2.1,90,0.79,0.8,0.46
1079,BMZLDH_2017,9027,9,2,12,108,95,122,161,116.3,6.533,35.7,12.7,26.93,2,80,0.82,0.8,0.38
1080,BMZLDH_2017,9051,9,2,12,108,85,113,159,117.7,7.786,41.8,11.5,27.2,2.23,90,0.83,0.81,0.4
1081,BMZLDH_2017,10001,10,1,1,109,86,106,154,112.2,8.372,39.8,10.5,22.93,1.97,90,0.82,0.8,0.46
1082,BMZLDH_2017,10002,10,1,1,109,95,122,164,115.5,7.159,39.7,11.7,22.77,2.1,90,0.84,0.82,0.52
1083,BMZLDH_2017,10003,10,1,1,109,87,120,165,119.8,8.068,41.6,11.5,29.67,2.17,85,0.8,0.81,0.49
1084,BMZLDH_2017,10004,10,1,1,109,91,112,155,115.8,6.914,40.3,10.7,23,1.8,90,0.78,0.77,0.38
1085,BMZLDH_2017,10005,10,1,1,109,98,117,156,104.2,6.592,38.4,8.8,21.3,1.67,85,0.78,0.77,0.45
1086,BMZLDH_2017,10006,10,1,2,109,97,118,156,117.2,6.835,39.7,9.3,21.53,1.87,85,0.79,0.78,0.42
1087,BMZLDH_2017,10007,10,1,2,109,94,118,157,107.3,6.748,37,10.3,25.83,2.03,90,0.8,0.78,0.55
1088,BMZLDH_2017,10008,10,1,2,109,98,118,157,111.2,8.021,44.9,10.2,23.7,1.93,80,0.76,0.77,0.47
1089,BMZLDH_2017,10009,10,1,2,109,86,110,154,112.7,8.581,46.9,10.3,24.27,1.97,90,0.77,0.77,0.29
1090,BMZLDH_2017,10010,10,1,2,109,90,113,154,104,7.725,44.4,10.7,27.27,2.13,90,0.79,0.79,0.37
1091,BMZLDH_2017,10011,10,1,3,110,91,112,157,109.5,7.4,40.2,11.2,25.23,2.03,90,0.81,0.8,0.42
1092,BMZLDH_2017,10012,10,1,3,110,92,111,155,109.3,7.97,48.2,10.7,26.57,2.1,80,0.81,0.79,0.36
1093,BMZLDH_2017,10013,10,1,3,110,91,113,156,115.2,8.28,42.9,9.8,22.53,2.07,85,0.81,0.81,0.39
1094,BMZLDH_2017,10014,10,1,3,110,99,121,165,125.3,8.096,39.3,12.2,21.33,2.13,85,0.84,0.8,0.38
1095,BMZLDH_2017,10015,10,1,3,110,92,115,157,113.3,7.259,41.8,10.3,19.5,1.87,85,0.76,0.74,0.39
1096,BMZLDH_2017,10016,10,1,4,110,79,102,154,126.2,8.122,52.1,12.3,28.2,2.17,80,0.74,0.76,0.34
1097,BMZLDH_2017,10017,10,1,4,110,92,117,160,110.7,7.217,38.7,9.3,26.63,1.9,75,0.83,0.81,0.43
1098,BMZLDH_2017,10018,10,1,4,110,86,112,160,119.2,9.502,46.3,12.3,27.23,2.23,75,0.81,0.82,0.52
1099,BMZLDH_2017,10019,10,1,4,110,87,112,156,103.8,7.576,41.9,10.5,27.93,2,85,0.76,0.78,0.37
1100,BMZLDH_2017,10020,10,1,4,110,83,103,152,123.8,7.779,49.3,10.2,26.5,2,85,0.81,0.79,0.34
1101,BMZLDH_2017,10021,10,1,5,111,93,121,161,119.5,7.81,40.3,10.2,28.27,2.17,90,0.79,0.78,0.46
1102,BMZLDH_2017,10022,10,1,5,111,86,111,156,117.3,6.98,43,10.7,23.67,2.2,85,0.8,0.79,0.41
1103,BMZLDH_2017,10023,10,1,5,111,81,109,156,122.7,8.39,42.3,12.3,30.07,2.27,85,0.83,0.81,0.37
1104,BMZLDH_2017,10024,10,1,5,111,84,106,152,120.8,6.869,40.6,11.2,25.83,2,90,0.79,0.77,0.31
1105,BMZLDH_2017,10025,10,1,5,111,78,95,150,114.7,6.852,37.4,12.3,28.5,2.2,90,0.8,0.79,0.31
1106,BMZLDH_2017,10026,10,1,6,111,87,112,156,127.8,8.458,42.8,13.2,26.43,2.33,80,0.79,0.79,0.46
1107,BMZLDH_2017,10027,10,1,6,111,92,111,156,106.7,7.888,37.7,10.8,22,1.93,90,0.82,0.81,0.5
1108,BMZLDH_2017,10028,10,1,6,111,82,101,152,109,7.842,43.9,10.3,25.97,1.67,90,0.81,0.79,0.34
1109,BMZLDH_2017,10029,10,1,6,111,82,106,151,123,7.559,45.7,11,26.1,2.2,90,0.8,0.78,0.32
1110,BMZLDH_2017,10030,10,1,6,111,85,117,156,131.5,7.739,40.9,13,29.33,2.23,90,0.81,0.81,0.51
1111,BMZLDH_2017,10031,10,1,7,112,86,107,156,117.5,7.938,38,12.3,26.5,2.17,85,0.8,0.79,0.34
1112,BMZLDH_2017,10032,10,1,7,112,86,107,155,117.8,7.943,40.6,11.8,25.37,2.17,90,0.8,0.8,0.44
1113,BMZLDH_2017,10033,10,1,7,112,86,111,157,113.8,7.896,39.7,10.8,24.87,2.1,85,0.8,0.79,0.43
1114,BMZLDH_2017,10034,10,1,7,112,83,107,151,115.5,7.447,41.4,11.8,27.43,2.23,85,0.8,0.8,0.37
1115,BMZLDH_2017,10035,10,1,7,112,86,111,157,105.3,7.704,41.8,11,25.5,2.2,85,0.79,0.8,0.38
1116,BMZLDH_2017,10036,10,1,8,112,86,113,156,127.7,7.63,48.4,12,27.6,2.1,85,0.8,0.79,0.46
1117,BMZLDH_2017,10037,10,1,8,112,85,114,156,128,7.797,50.1,12,26.87,2.13,85,0.8,0.79,0.37
1118,BMZLDH_2017,10038,10,1,8,112,87,111,156,113.7,8.056,40.5,11.7,26.27,1.8,90,0.83,0.82,0.43
1119,BMZLDH_2017,10039,10,1,8,112,94,114,156,108,7.662,45.2,11,24.7,2.17,80,0.79,0.79,0.43
1120,BMZLDH_2017,10040,10,1,8,112,86,107,155,113.3,8.198,46.1,11.2,26.23,1.9,80,0.79,0.78,0.38
1121,BMZLDH_2017,10041,10,1,9,113,87,106,154,118.8,7.401,43,11.2,28,1.87,85,0.81,0.79,0.38
1122,BMZLDH_2017,10042,10,1,9,113,82,106,154,113.5,6.962,43.6,11.8,28.53,2.1,85,0.8,0.78,0.34
1123,BMZLDH_2017,10043,10,1,9,113,86,111,156,123.2,7.841,41.3,12.5,28.67,1.97,85,0.82,0.78,0.4
1124,BMZLDH_2017,10044,10,1,9,113,91,112,157,124.8,7.325,40.8,10.2,25.93,1.97,90,0.82,0.8,0.41
1125,BMZLDH_2017,10045,10,1,9,113,85,102,153,117.7,6.466,53.1,11.3,23.83,1.87,90,0.8,0.79,0.38
1126,BMZLDH_2017,10046,10,1,10,113,88,113,157,109.2,7.946,44.3,11,22,1.87,90,0.79,0.77,0.39
1127,BMZLDH_2017,10047,10,1,10,113,86,114,160,126.3,7.921,51,10.5,28.87,2.1,90,0.82,0.8,0.47
1128,BMZLDH_2017,10048,10,1,10,113,83,112,157,126,7.889,43.3,11.3,33.83,2.27,90,0.82,0.79,0.38
1129,BMZLDH_2017,10049,10,1,10,113,86,110,156,117.2,7.861,48.2,10.5,28.57,2.03,90,0.82,0.8,0.42
1130,BMZLDH_2017,10050,10,1,10,113,87,120,166,117.8,7.2,34.1,10.8,25.83,2.27,85,0.8,0.8,0.47
1131,BMZLDH_2017,10051,10,1,11,114,84,106,156,121.8,7.818,41.6,10.8,30.47,2.17,90,0.82,0.8,0.42
